organizationNr,name,registrationDate,nrEmployees,ownedBy_organizationNr,ownershipPercentage,organizationForm,address,postalCode,town,municipalityNr,municipality,countryCode,country
874635812,VESTRE SLIDRE KOMMUNE OPPVEKST OG INTEGRERING,1997-06-11,159,961382157,0.99,ORGL,Slidrevegen 16,2966,SLIDRE,0543,VESTRE SLIDRE,NO,Norge
874793442,BERLEVÅG KOMMUNE HELSE- OG SOSIALETATEN,1997-06-11,106,962388108,0.17,ORGL,Rådhusgata 2,9980,BERLEVÅG,2024,BERLEVÅG,NO,Norge
964993602,VADSØ KOMMUNE,1995-06-07,863,null,null,KOMM,Tollbugata 14,9800,VADSØ,2003,VADSØ,NO,Norge
874639532,VANG KOMMUNE LANDBRUK OG TEKNISK,1996-09-01,29,961382246,0.17,ORGL,Tyinvegen 5161,2975,VANG I VALDRES,0545,VANG,NO,Norge
999288863,HAUGESUND KEMNERKONTOR,2012-12-19,0,944073787,0.65,ORGL,Karmsundgata 192,5527,HAUGESUND,1106,HAUGESUND,NO,Norge
974644606,OPPLAND FYLKESKOMMUNE SENTRALADMINISTRASJON,1996-05-28,138,961382335,0.7,ORGL,Kirkegata 76,2609,LILLEHAMMER,0501,LILLEHAMMER,NO,Norge
974446871,NASJONAL KOMMUNIKASJONSMYNDIGHET,1995-05-16,165,972417904,0.96,ORGL,Nygård 1,4790,LILLESAND,0926,LILLESAND,NO,Norge
964983003,OPPDAL KOMMUNE,1995-06-07,1049,null,null,KOMM,Inge Krokanns veg 2,7340,OPPDAL,5021,OPPDAL,NO,Norge
820031652,FOSEN INKASSO,2017-12-06,0,944305483,0.32,ORGL,Rådhusveien 13,7100,RISSA,5054,INDRE FOSEN,NO,Norge
977188296,MØRE OG ROMSDAL FYLKESKOMMUNE TANNHELSEAVDELINGA,1997-01-30,234,944183779,0.24,ORGL,Fylkeshusa Julsundvegen 9,6412,MOLDE,1502,MOLDE,NO,Norge
971035854,UNIVERSITETET I OSLO,1995-03-12,9540,872417842,0.06,ORGL,Problemveien 7,0371,OSLO,0301,OSLO,NO,Norge
974791013,SØMNA KOMMUNE HELSE- OG SOSIALADMINISTRASJON,1996-10-26,275,944810277,0.94,ORGL,Kystveien 84A,8920,SØMNA,1812,SØMNA,NO,Norge
992047364,TRØNDELAG BRANN- OG REDNINGSTJENESTE IKS,2008-03-14,329,null,null,IKS,Sluppenvegen 18,7037,TRONDHEIM,5001,TRONDHEIM,NO,Norge
974794918,BERLEVÅG KOMMUNE SENTRALADMINISTRASJON,1997-06-11,18,962388108,0.45,ORGL,Torget 4,9980,BERLEVÅG,2024,BERLEVÅG,NO,Norge
874776572,GJEMNES KOMMUNE VAR-OMRÅDER,1996-10-26,5,964981426,0.69,ORGL,,6631,BATNFJORDSØRA,1557,GJEMNES,NO,Norge
876663562,VESTVÅGØY KOMMUNE HELSE OG SOSIAL,1996-09-01,1077,942570619,0.02,ORGL,Storgata 37,8370,LEKNES,1860,VESTVÅGØY,NO,Norge
974773899,"BERGEN KOMMUNE BYRÅDSAVDELING FOR BARNEHAGE, SKOLE OG IDRETT",1996-10-26,9648,964338531,0.52,ORGL,Rådhusgaten 10,5014,BERGEN,1201,BERGEN,NO,Norge
974789965,IBESTAD KOMMUNE OPPVEKSTSEKSJON,1997-11-04,117,959469792,0.82,ORGL,,9450,HAMNVIK,1917,IBESTAD,NO,Norge
974760800,TOLLREGION OSLO OG AKERSHUS,1995-08-09,447,974761343,0.36,ORGL,Strømsveien 96,0663,OSLO,0301,OSLO,NO,Norge
913113039,SUNNDAL KOMMUNE INNVANDRERTJENESTEN,2014-01-22,54,964981604,0.26,ORGL,Romsdalsvegen 2,6600,SUNNDALSØRA,1563,SUNNDAL,NO,Norge
974767910,ASKVOLL KOMMUNE OPPVEKSTETATEN,1996-09-01,255,964968330,0.1,ORGL,,6980,ASKVOLL,1428,ASKVOLL,NO,Norge
976821793,PEDAGOGISK-PSYKOLOGISK TJENESTE FOR NORD-FOSEN,1996-10-26,5,964982864,0.78,ORGL,Nessahaugen Familiesenter,7170,ÅFJORD,5018,ÅFJORD,NO,Norge
974652293,NAV TROMS,1995-08-09,290,991012133,0.41,ORGL,Grønnegata 122,9008,TROMSØ,1902,TROMSØ,NO,Norge
974644037,NOTODDEN KOMMUNE SENTRALADMINISTRASJON,1996-10-26,41,938583986,0.19,ORGL,Teatergata 3,3674,NOTODDEN,0807,NOTODDEN,NO,Norge
964948887,STOR-ELVDAL KOMMUNE,1995-06-07,423,null,null,KOMM,Storgata 120,2480,KOPPANG,0430,STOR-ELVDAL,NO,Norge
974778998,KUNST I OFFENTLIGE ROM KORO,1998-01-16,17,972417866,0.57,ORGL,Kristian Augusts gate 23,0164,OSLO,0301,OSLO,NO,Norge
980564355,AURLAND HAMNEVESEN KF,1999-03-01,1,964968063,0.95,KF,Vangen 1,5745,AURLAND,1421,AURLAND,NO,Norge
987012900,HAMAR KOMMUNE FAMILIE OG LEVEKÅR,2004-06-29,395,970540008,0.65,ORGL,Vangsvegen 51,2317,HAMAR,0403,HAMAR,NO,Norge
842952972,ØSTFOLD FYLKESKOMMUNE,1995-06-07,2739,null,null,FYLK,Oscar Pedersens vei 39,1721,SARPSBORG,0105,SARPSBORG,NO,Norge
978609740,PEDAGOGISK PSYKOLOGISK TJENESTE FOR OFOTEN,1997-06-11,12,959469059,0.62,ORGL,Fagernesveien 1,8514,NARVIK,1805,NARVIK,NO,Norge
974781492,SAMNANGER KOMMUNE SENTRALADMINISTRASJON,1996-09-01,25,964968985,0.38,ORGL,Tyssevegen 217,5650,TYSSE,1242,SAMNANGER,NO,Norge
984045840,INDRE ØSTFOLD KOMMUNEREVISJON IKS,2002-02-26,11,null,null,IKS,Industriveien 6,1890,RAKKESTAD,0128,RAKKESTAD,NO,Norge
817263992,FÆRDER KOMMUNE,2016-06-02,3279,null,null,KOMM,Tinghaugveien 18,3140,NØTTERØY,0729,FÆRDER,NO,Norge
970422528,UNIVERSITETET I TROMSØ - NORGES ARKTISKE UNIVERSITET,1995-03-12,5976,872417842,0.6,ORGL,Hansine Hansens veg 18,9019,TROMSØ,1902,TROMSØ,NO,Norge
983998380,HAUGALAND OG SUNNHORDLAND POLITIDISTRIKT,2001-12-05,0,915429785,0.83,ORGL,Smedasundet 50,5528,HAUGESUND,1106,HAUGESUND,NO,Norge
974888076,SIMAS IKS,1995-08-10,42,null,null,IKS,Festingdalen,6854,KAUPANGER,1420,SOGNDAL,NO,Norge
940039541,FREDRIKSTAD KOMMUNE,1995-06-07,10006,null,null,KOMM,Nygaardsgata 16,1606,FREDRIKSTAD,0106,FREDRIKSTAD,NO,Norge
916756976,LILLEHAMMER KOMMUNE VELFERD,2016-02-17,730,945578564,0.06,ORGL,Storgata 51,2609,LILLEHAMMER,0501,LILLEHAMMER,NO,Norge
974793075,"VARDØ KOMMUNE TEKNISK, NÆRING, PLAN OG KULTUR",1997-02-20,42,972418048,0.19,ORGL,Kirkegata 4,9950,VARDØ,2002,VARDØ,NO,Norge
983037747,FORSVARSATTACHEEN I WASHINGTON,2001-02-19,0,972417823,0.74,ORGL,2720 34th Street NW,,"20008 Washington DC, USA",,,US,USA
995163098,ÅRDAL KOMMUNE BARNEHAGAR,2010-02-10,86,954679721,0.44,ORGL,Statsråd Evensens veg 4,6885,ÅRDALSTANGEN,1424,ÅRDAL,NO,Norge
971031107,FORSAND ELVERK KOMMUNALT FØRETAK I FORSAND,1995-03-12,9,939347801,0.37,KF,Kommunehuset,4110,FORSAND,1129,FORSAND,NO,Norge
974642727,VÅLER KOMMUNE SENTRALADMINISTRASJON,1996-08-28,21,959272581,0.14,ORGL,Kjosveien 1,1592,VÅLER I ØSTFOLD,0137,VÅLER,NO,Norge
995166380,"FUSA KOMMUNE HELSE, FAMILIE OG VELFERD",2010-02-11,98,964968896,0.85,ORGL,,5640,EIKELANDSOSEN,1241,FUSA,NO,Norge
974790114,PORSANGER KOMMUNE KULTUR- OG OPPVEKSTAVDELINGEN,1996-09-01,169,959411735,0.21,ORGL,,9700,LAKSELV,2020,PORSANGER,NO,Norge
874638072,NES KOMMUNE HELSE OG VELFERD,1996-09-01,1050,938679088,0.05,ORGL,Rådhusgata 2,2150,ÅRNES,0236,NES,NO,Norge
974809672,HØGSKULEN I VOLDA,1995-08-11,425,872417842,0.41,ORGL,Joplassvegen 11,6103,VOLDA,1519,VOLDA,NO,Norge
864994032,DYRØY KOMMUNE,1995-06-07,226,null,null,KOMM,Dyrøytunet 1,9311,BRØSTADBOTN,1926,DYRØY,NO,Norge
963999089,FROGN KOMMUNE,1995-06-07,1745,null,null,KOMM,Rådhusveien 6,1443,DRØBAK,0215,FROGN,NO,Norge
874778702,OSLO KOMMUNE BYDEL 5 FROGNER,1997-10-29,1213,876819872,0.73,ORGL,Sommerrogata 1,0255,OSLO,0301,OSLO,NO,Norge
986128433,"BARNE-, UNGDOMS- OG FAMILIEDIREKTORATET",2003-10-08,6274,972417793,0.46,ORGL,Stensberggata 27,0170,OSLO,0301,OSLO,NO,Norge
874777072,BJUGN KOMMUNE DRIFT OG ANLEGG,1996-09-01,41,944422315,0.02,ORGL,Alf Nebbs gate 2,7160,BJUGN,5017,BJUGN,NO,Norge
895166332,FUSA KOMMUNE TEKNISK DRIFT,2010-02-11,42,964968896,0.46,ORGL,,5640,EIKELANDSOSEN,1241,FUSA,NO,Norge
983037607,NORWEGIAN SUPPORT ELEMENT NORWAY HQ/AFCENT,2001-02-19,0,972417823,0.09,ORGL,HQ/AFCENT,,"6440 AG Brunssum, Nederland",,,NL,Nederland
974781743,AURLAND KOMMUNE ADMINISTRASJONSAVDELINGA,1996-09-01,82,964968063,0.85,ORGL,,5745,AURLAND,1421,AURLAND,NO,Norge
964965226,STAVANGER KOMMUNE,1995-06-07,13346,null,null,KOMM,Øvre Kleivegate 15,4005,STAVANGER,1103,STAVANGER,NO,Norge
988378216,ØSTRE TOTEN KOMMUNE LEDERGRUPPE,2005-06-23,9,964949859,0.28,ORGL,,2850,LENA,0528,ØSTRE TOTEN,NO,Norge
974790777,FAUSKE KOMMUNALE KINO,1997-06-11,7,972418021,0.76,ORGL,Torggata 11,8200,FAUSKE,1841,FAUSKE,NO,Norge
874777552,TYDAL KOMMUNE TEKNIKK LANDBRUK OG MILJØ,1996-10-26,66,864983472,0.98,ORGL,Tydalsvegen 125,7590,TYDAL,5033,TYDAL,NO,Norge
834210622,BØMLO KOMMUNE,1995-06-07,1565,null,null,KOMM,Rådhuset Leirdalen 1,5430,BREMNES,1219,BØMLO,NO,Norge
976662903,STAVANGER KOMMUNE KULTUR OG BYUTVIKLING,1996-09-01,114,964965226,0.49,ORGL,Olav Kyrres gate 23,4005,STAVANGER,1103,STAVANGER,NO,Norge
983998631,TRØNDELAG POLITIDISTRIKT,2001-12-05,1175,915429785,0.95,ORGL,Gryta 4,7010,TRONDHEIM,5001,TRONDHEIM,NO,Norge
974643510,RINGERIKE KOMMUNE RÅDMANN M/STAB,1996-10-26,164,940100925,0.8,ORGL,Osloveien 1,3511,HØNEFOSS,0605,RINGERIKE,NO,Norge
997391853,INDERØY KOMMUNE,2011-09-26,1151,null,null,KOMM,Vennalivegen 7,7670,INDERØY,5053,INDERØY,NO,Norge
991733043,SKATT ØST,2007-09-20,1454,996250318,0.37,ORGL,Schweigaards gate 17,0191,OSLO,0301,OSLO,NO,Norge
970961747,SOLØR RENOVASJON IKS,1995-02-20,14,null,null,IKS,Negardsvegen 1,2270,FLISA,0425,ÅSNES,NO,Norge
974792893,STORFJORD KOMMUNE DRIFTSETATEN,1996-10-26,60,964994129,0.37,ORGL,,9046,OTEREN,1939,STORFJORD,NO,Norge
920297293,NY MIDT-TELEMARK KOMMUNE FRA 010120,2018-01-24,0,null,null,KOMM,Bøgata 67,3800,BØ I TELEMARK,0821,BØ,NO,Norge
915429785,POLITI- OG LENSMANNSETATEN,2015-05-22,0,972417831,0.91,ORGL,Fridtjof Nansens vei 14,0369,OSLO,0301,OSLO,NO,Norge
980184900,KULTURSKOLEN I ODALEN,1998-10-09,12,964947716,0.02,ORGL,Rådhuset Øgardsvegen 2,2100,SKARNES,0419,SØR-ODAL,NO,Norge
917351090,STAVANGER UTVIKLING KF,2016-06-22,9,964965226,0.04,KF,Løkkeveien 51,4008,STAVANGER,1103,STAVANGER,NO,Norge
989633902,GASSROR IKS,2006-04-05,0,null,null,IKS,Holmesundet 4,6480,AUKRA,1547,AUKRA,NO,Norge
974638169,HURDAL KOMMUNE HELSE- OG OMSORGSETATEN,1996-08-28,132,939780777,0.78,ORGL,Minneåsvegen 3,2090,HURDAL,0239,HURDAL,NO,Norge
972417750,SØRFOLD KOMMUNE,1995-06-07,454,null,null,KOMM,RÅDHUSET,8226,STRAUMEN,1845,SØRFOLD,NO,Norge
972418021,FAUSKE KOMMUNE,1995-06-07,1521,null,null,KOMM,Torggata 21,8200,FAUSKE,1841,FAUSKE,NO,Norge
974781824,NAUSTDAL KOMMUNE SENTRALADMINISTRASJON,1996-09-01,25,963923899,0.3,ORGL,Berrvellene 33,6817,NAUSTDAL,1433,NAUSTDAL,NO,Norge
974770962,VOSS KOMMUNALE KINO,1996-09-01,13,960510542,0.42,ORGL,Evangervegen 6,5704,VOSS,1235,VOSS,NO,Norge
874644242,TØNSBERG HAVNEVESEN,1996-08-28,5,950611839,0.53,ORGL,Nedre Langgate 36,3126,TØNSBERG,0704,TØNSBERG,NO,Norge
970534679,OSLO KOMMUNE BYDEL 14 NORDSTRAND,1995-02-20,1600,876819872,0.63,ORGL,Cecilie Thoresens vei 11B,1153,OSLO,0301,OSLO,NO,Norge
964947716,SØR-ODAL KOMMUNE,1995-06-07,1029,null,null,KOMM,Øgardsvegen 2,2100,SKARNES,0419,SØR-ODAL,NO,Norge
916360282,TINGVOLL KOMMUNE HELDØGN TJENESTER,2015-12-08,103,964981515,0.41,ORGL,,6630,TINGVOLL,1560,TINGVOLL,NO,Norge
986527575,TYSVÆR KOMMUNE RESULTATOMRÅDE HELSE OG FØREBYGGING,2004-02-03,389,964979812,0.08,ORGL,Rådhusvegen 9,5570,AKSDAL,1146,TYSVÆR,NO,Norge
991733078,SKATT SØR,2007-09-20,741,996250318,0.18,ORGL,Myren 12,3718,SKIEN,0806,SKIEN,NO,Norge
978609708,LINDÅS OG MELAND BRANNVERN,1997-06-11,85,935084733,0.68,ORGL,,5914,ISDALSTØ,1263,LINDÅS,NO,Norge
989095765,AUKRA KOMMUNE PLEIE OG OMSORG,2005-12-13,239,964981337,0.2,ORGL,Aukravegen 303,6480,AUKRA,1547,AUKRA,NO,Norge
996906671,STRAND KOMMUNE HELSE OG OMSORG,2011-05-10,812,964978751,0.46,ORGL,Rådhusgaten 2,4100,JØRPELAND,1130,STRAND,NO,Norge
874639052,SØR-FRON KOMMUNE PLAN OG BYGNING,1996-10-26,61,941827195,0.53,ORGL,Kommunevegen 1,2647,SØR-FRON,0519,SØR-FRON,NO,Norge
959159092,HALDEN KOMMUNE,1995-06-07,3068,null,null,KOMM,Storgata 8,1771,HALDEN,0101,HALDEN,NO,Norge
938766223,ØYGARDEN KOMMUNE,1995-06-07,827,null,null,KOMM,Ternholmvegen 2,5337,RONG,1259,ØYGARDEN,NO,Norge
911729717,ALTA KOMMUNE SAMFUNNSUTVIKLING,2013-03-20,20,944588132,0.74,ORGL,Sandfallveien 1,9510,ALTA,2012,ALTA,NO,Norge
874774022,BØMLO KOMMUNE TEKNISK SEKSJON,1997-02-20,83,834210622,0.26,ORGL,Rådhuset Leirdalen 1,5430,BREMNES,1219,BØMLO,NO,Norge
974639327,SØNDRE LAND KOMMUNE - TEKNISK DRIFT,1996-08-28,83,961381630,0.97,ORGL,Hovsbakken 1,2860,HOV,0536,SØNDRE LAND,NO,Norge
940642140,EVENES KOMMUNE,1995-06-07,310,null,null,KOMM,Bergvikveien 11,8533,BOGEN I OFOTEN,1853,EVENES,NO,Norge
941812716,SKJERVØY KOMMUNE,1995-06-07,786,null,null,KOMM,Skoleveien 6,9180,SKJERVØY,1941,SKJERVØY,NO,Norge
972408875,OSLO KOMMUNE BYDEL 15 SØNDRE NORDSTRAND,1995-02-20,1394,876819872,0.67,ORGL,Rosenholmveien 22,1252,OSLO,0301,OSLO,NO,Norge
971030569,HEMSEDAL ENERGI KF,1995-03-12,13,964952701,0.54,KF,Hemsedalsvegen 2883,3560,HEMSEDAL,0618,HEMSEDAL,NO,Norge
971040238,STATENS KARTVERK,1995-03-12,905,972417858,0.25,ORGL,Kartverksveien 21,3511,HØNEFOSS,0605,RINGERIKE,NO,Norge
988077305,PSYKIATRISK DAGSENTER SOLGLYTT,2005-04-07,0,864978932,0.82,ORGL,,6240,ØRSKOG,1523,ØRSKOG,NO,Norge
974635291,VÅLER KOMMUNE OPPVEKST OG KULTUR,1996-08-28,291,959272581,0.07,ORGL,Kjosveien 1,1592,VÅLER I ØSTFOLD,0137,VÅLER,NO,Norge
974780275,SKULEPSYKOLOGISK KONTOR FOR VOLDA OG ØRSTA,1996-09-01,0,939461450,0.62,ORGL,Kyrkjegata 73,6150,ØRSTA,1520,ØRSTA,NO,Norge
913822447,LØDINGEN HAVN KF,2014-10-11,2,945468661,0.15,KF,Rådhusvegen 27,8410,LØDINGEN,1851,LØDINGEN,NO,Norge
987843136,SETESDALSMUSEET IKS,2006-01-31,0,null,null,IKS,,4748,RYSSTAD,0940,VALLE,NO,Norge
972417858,KOMMUNAL- OG MODERNISERINGS- DEPARTEMENTET,1995-06-07,396,null,null,STAT,Akersgata 59,0180,OSLO,0301,OSLO,NO,Norge
996840840,ØSTFOLD KONTROLLUTVALGSSEKRETARIAT,2011-04-19,0,940039541,0.63,ORGL,Glemmengata 55,1608,FREDRIKSTAD,0106,FREDRIKSTAD,NO,Norge
976634721,PP-TJENESTEN FOR TRYSIL OG ENGERDAL,1996-08-28,6,864948502,0.9,ORGL,Liavegen 20B,2420,TRYSIL,0428,TRYSIL,NO,Norge
961381363,JEVNAKER KOMMUNE,1995-06-07,768,null,null,KOMM,Kirkegata 6,3520,JEVNAKER,0532,JEVNAKER,NO,Norge
974766647,KARMØY KOMMUNE OPPVEKST- OG KULTURETATEN,1996-10-26,1777,940791901,0.02,ORGL,Statsråd Vinjes gate 25,4250,KOPERVIK,1149,KARMØY,NO,Norge
944227121,EIDFJORD KOMMUNE,1995-06-07,304,null,null,KOMM,Simadalsvegen 1,5783,EIDFJORD,1232,EIDFJORD,NO,Norge
977108411,FREDRIKSTAD KOMMUNE SEKSJON FOR TEKNISK DRIFT,1997-01-20,708,940039541,0.19,ORGL,Tomteveien 30,1618,FREDRIKSTAD,0106,FREDRIKSTAD,NO,Norge
974635208,RØMSKOG KOMMUNE OPPVEKST,1996-08-28,48,964947171,0.63,ORGL,,1950,RØMSKOG,0121,RØMSKOG,NO,Norge
974642808,RAKKESTAD KOMMUNE SENTRALADMINISTRASJON,1996-08-28,66,945372281,0.78,ORGL,Rådhusveien 8,1890,RAKKESTAD,0128,RAKKESTAD,NO,Norge
987864257,GEA NORVEGICA GEOPARK IKS,2005-02-22,5,null,null,IKS,Porselensvegen 6A,3920,PORSGRUNN,0805,PORSGRUNN,NO,Norge
974643901,TINN KOMMUNE RÅDMANNEN,1996-10-26,87,864963552,0.07,ORGL,Torget 1,3660,RJUKAN,0826,TINN,NO,Norge
874782602,ORKDAL KOMMUNE RÅDMANNEN,1997-02-20,81,958731558,0.53,ORGL,Allfarveien 5,7300,ORKANGER,5024,ORKDAL,NO,Norge
819585822,HAUGALAND BRANN OG REDNING IKS,2017-09-21,0,null,null,IKS,Diktervegen 8,5538,HAUGESUND,1106,HAUGESUND,NO,Norge
995909650,MIDT-TELEMARK IKT,2010-09-07,0,962276172,0.07,ORGL,Bøgata 65,3800,BØ I TELEMARK,0821,BØ,NO,Norge
986504907,HELSE- OG MILJØTILSYN SALTEN IKS,2004-05-06,8,null,null,IKS,Stormyrveien 25,8008,BODØ,1804,BODØ,NO,Norge
982965691,HUSLEIETVISTUTVALGET,2001-02-05,33,972417858,0.25,ORGL,Fridtjof Nansens vei 19,0369,OSLO,0301,OSLO,NO,Norge
987952423,ØSTFOLD KOMMUNEREVISJON IKS,2005-03-10,15,null,null,IKS,Råkollveien 103,1664,ROLVSØY,0106,FREDRIKSTAD,NO,Norge
970416420,TRONDHEIM EIENDOM,1995-03-12,617,942110464,0.24,ORGL,Erling Skakkes gate 14,7013,TRONDHEIM,5001,TRONDHEIM,NO,Norge
885019552,GLÅMDAL INTERKOMMUNALE VOKSENOPPLÆRINGSSENTER IKS,2003-01-06,42,null,null,IKS,Otervegen 26,2211,KONGSVINGER,0402,KONGSVINGER,NO,Norge
876662302,"KRØDSHERAD KOMMUNE SEKTOR FOR TEKNIKK, NÆRING OG MILJØ",1996-09-01,8,964962855,0.26,ORGL,,3536,NORESUND,0622,KRØDSHERAD,NO,Norge
939516107,SVELVIK KOMMUNE,1995-06-07,792,null,null,KOMM,Åsgaten 24,3060,SVELVIK,0711,SVELVIK,NO,Norge
964981604,SUNNDAL KOMMUNE,1995-06-07,1307,null,null,KOMM,Romsdalsvegen 2,6600,SUNNDALSØRA,1563,SUNNDAL,NO,Norge
974652382,GARANTIKASSEN FOR FISKERE,1995-08-09,12,912660680,0.75,ORGL,Pir-Senteret,7462,TRONDHEIM,5001,TRONDHEIM,NO,Norge
976634209,SKI KOMMUNE LEVEKÅR,1996-08-28,921,960507878,0.53,ORGL,Idrettsveien 8,1400,SKI,0213,SKI,NO,Norge
988353299,MIDT-HEDMARK BRANN- OG REDNINGSVESEN IKS,2005-08-17,187,null,null,IKS,Kirkevegen 75,2413,ELVERUM,0427,ELVERUM,NO,Norge
857566122,LIER KOMMUNE,1995-06-07,2471,null,null,KOMM,Vestsideveien 2,3403,LIER,0626,LIER,NO,Norge
970937099,BORG HAVN IKS,1995-02-20,27,null,null,IKS,Øraveien 27,1630,GAMLE FREDRIKSTAD,0106,FREDRIKSTAD,NO,Norge
974794365,HAMARØY KOMMUNE LEDELSE,1996-10-26,32,970542507,0.59,ORGL,,8294,HAMARØY,1849,HAMARØY,NO,Norge
920053394,HAUGESUND KOMMUNE KD ADMINISTRASJON OG SERVICE,2017-12-11,330,944073787,0.31,ORGL,Rådhusgata 66,5528,HAUGESUND,1106,HAUGESUND,NO,Norge
998495024,"KULTURSKOLEN ASKIM, SKIPTVEDT OG SPYDEBERG",2012-06-14,28,840894312,0.88,ORGL,Henstad alle 1A,1830,ASKIM,0124,ASKIM,NO,Norge
997473248,KÅFJORD KOMMUNE UTVIKLING,2011-10-14,33,940363586,0.32,ORGL,Øvervegen 2,9146,OLDERDALEN,1940,KÅFJORD,NO,Norge
976634063,HVALER KOMMUNE FAGOMRÅDE HELSE OG VELFERD,1996-08-28,335,964947082,0.27,ORGL,Storveien 32,1680,SKJÆRHALDEN,0111,HVALER,NO,Norge
974773392,TIME KOMMUNE TENESTEOMRÅDE SAMFUNN,1996-09-01,267,859223672,0.84,ORGL,Arne Garborgs veg 30,4344,BRYNE,1121,TIME,NO,Norge
814838412,STJØRDAL KOMMUNE ETAT KULTUR,2015-01-21,80,939958851,0.65,ORGL,Sandgata 15,7500,STJØRDAL,5035,STJØRDAL,NO,Norge
987161116,ASKØYHALLENE KF,2004-10-23,32,964338442,0.92,KF,Rindedalsveien Askøy Forum,5310,HAUGLANDSHELLA,1247,ASKØY,NO,Norge
974639157,ØSTRE TOTEN KOMMUNE HELSE,1996-08-28,138,964949859,0.91,ORGL,Rådhuset,2850,LENA,0528,ØSTRE TOTEN,NO,Norge
974766477,ULLENSVANG HERAD OPPVEKST- OG KULTURETATEN,1996-09-01,435,964967903,0.83,ORGL,,5780,KINSARVIK,1231,ULLENSVANG,NO,Norge
974766698,FINNØY KOMMUNE TENESTE OPPVEKST,1996-09-01,278,938633029,0.62,ORGL,,4160,FINNØY,1141,FINNØY,NO,Norge
976661680,NESODDEN KOMMUNE PLAN OG BYGG,1996-09-01,32,944383565,0.25,ORGL,Kongleveien 2,1452,NESODDTANGEN,0216,NESODDEN,NO,Norge
987048204,INTERKOMMUNALT BARNEVERN I TYSVÆR OG BOKN,2004-07-08,0,964979812,0.64,ORGL,,5570,AKSDAL,1146,TYSVÆR,NO,Norge
916359616,TINGVOLL KOMMUNE NAV TINGVOLL,2015-12-08,2,964981515,0.87,ORGL,,6630,TINGVOLL,1560,TINGVOLL,NO,Norge
974638673,TYNSET KOMMUNE TEKNISKE TJENESTER,1996-09-01,89,940837685,0.55,ORGL,Torvgata 1,2500,TYNSET,0437,TYNSET,NO,Norge
981656172,UNGDOMMENS KULTURMØNSTRING NORGE SØR-TRØNDELAG FKF,2000-07-11,6,938634556,0.72,FKF,Fjordgata 1,7010,TRONDHEIM,5001,TRONDHEIM,NO,Norge
963706820,KARMSUND HAVN IKS,1995-03-12,33,null,null,IKS,Killingøy,5515,HAUGESUND,1106,HAUGESUND,NO,Norge
892245142,LAGUNEN I BJUGN KF,2008-02-26,0,944422315,0.54,KF,Bjugn Rådhus,7160,BJUGN,5017,BJUGN,NO,Norge
981710584,ROLLAG KOMMUNE PLEIE- OG OMSORGSTJENESTE,2000-03-23,184,964963282,0.09,ORGL,,3628,VEGGLI,0632,ROLLAG,NO,Norge
844824122,VEFSN KOMMUNE,1995-06-07,2683,null,null,KOMM,Skjervgata 34,8657,MOSJØEN,1824,VEFSN,NO,Norge
974774887,MASFJORDEN KOMMUNE KULTUR,1996-09-01,29,945627913,0.11,ORGL,,5981,MASFJORDNES,1266,MASFJORDEN,NO,Norge
991973818,INDRE ØSTFOLD DATA IKS,2007-11-26,0,null,null,IKS,Haugomgata 12,1811,ASKIM,0124,ASKIM,NO,Norge
974766922,GAULAR KOMMUNE SKULE OG KULTUR,1996-10-26,183,963923988,0.6,ORGL,,6973,SANDE I SUNNFJORD,1430,GAULAR,NO,Norge
974794403,EVENES KOMMUNE SENTRALADMINISTRASJON,1996-10-26,19,940642140,0.63,ORGL,Bergvikveien 11,8533,BOGEN I OFOTEN,1853,EVENES,NO,Norge
974637596,SKI KOMMUNE SAMFUNN,1996-08-28,405,960507878,0.34,ORGL,Idrettsveien 8,1400,SKI,0213,SKI,NO,Norge
974791528,MELØY KOMMUNE HELSE OG OMSORG,1997-02-20,797,970189866,0.28,ORGL,Gammelveien 5,8150,ØRNES,1837,MELØY,NO,Norge
964966753,AUDNEDAL KOMMUNE,1995-06-07,467,null,null,KOMM,Rådhuset Konsmogarden 6,4525,KONSMO,1027,AUDNEDAL,NO,Norge
964963193,HURUM KOMMUNE,1995-06-07,1234,null,null,KOMM,Nordre Sætrevei 1,3475,SÆTRE,0628,HURUM,NO,Norge
974791188,ALSTAHAUG KOMMUNE TEKNISK ETAT,1997-02-20,156,938712441,0.06,ORGL,Torolv Kveldulvsons gate 5,8800,SANDNESSJØEN,1820,ALSTAHAUG,NO,Norge
874782122,AUKRA KOMMUNE SENTRALE ORGANER,1996-09-01,19,964981337,0.68,ORGL,Nyjordvegen 12,6480,AUKRA,1547,AUKRA,NO,Norge
920056768,TRØNDELAG FYLKESKOMMUNE FYLKESRÅDMANNEN,2017-12-12,5695,817920632,0.37,ORGL,Seilmakergata 2,7725,STEINKJER,5004,STEINKJER,NO,Norge
976313933,INTERKOMMUNALT UTVALG MOT AKUTT FORURENSNING I OPPLAND,1996-04-29,0,945578564,0.4,ORGL,c/o Lillehammer kommune Økonomiseksjonen Storgata 51,2609,LILLEHAMMER,0501,LILLEHAMMER,NO,Norge
874780782,OSLO KOMMUNE EIENDOMS- OG BYFORNYELSESETATEN,1997-10-29,133,974770482,0.52,ORGL,Christian Krohgs gate 16,0186,OSLO,0301,OSLO,NO,Norge
